standard_code,level,variant_no,template_text
6실04-09,매우잘함,2,동식물 자원의 친환경 농업 사례를 깊이 이해하고 생명기술을 탐색하여 농업의 순환성을 인식함.
6실04-09,잘함,1,친환경 농업 사례를 통해 지속가능한 농업을 이해하고 생명기술을 탐색하여 미래가치를 인식함.
6실04-09,잘함,2,동식물 자원의 친환경 농업 사례를 이해하고 생명기술을 탐색함.
6실04-09,보통,1,친환경 농업 사례를 통해 지속가능한 농업을 이해하고 생명기술을 탐색함.
6실04-09,보통,2,친환경 농업 사례에 관심을 갖고 지속가능한 농업을 이해해 감.
6실04-10,매우잘함,1,농업활동과 관련된 모습을 분석하고 체험하며 농업에 대한 관심을 생활 속에서 꾸준히 실천함.
6실04-10,매우잘함,2,생활 속 농업활동을 깊이 분석하고 직접 체험하여 농업에 대한 관심을 실천으로 이어감.
6실04-10,잘함,1,농업활동과 관련된 모습을 분석하고 체험하며 농업에 대한 관심을 가짐.
6실04-10,잘함,2,생활 속 농업활동을 분석하고 체험하며 농업에 관심을 보임.
6실04-10,보통,1,생활 속 농업활동과 관련된 모습을 분석하고 농업에 관심을 가짐.
6실04-10,보통,2,농업활동에 관심을 갖고 그 모습을 분석해 봄.
6실04-11,매우잘함,1,농업과 농촌의 다원적 역할과 가치를 이해하고 미래 농업 관련 직업 세계를 탐색하여 올바른 진로관을 갖춤.
6실04-11,매우잘함,2,농업과 농촌의 역할과 가치를 깊이 이해하고 다양한 직업 세계를 탐색하여 농산업에 대한 진로관을 세움.
6실04-11,잘함,1,농업과 농촌의 다원적 역할과 가치를 이해하고 미래 농업 관련 직업 세계를 탐색함.
6실04-11,잘함,2,농업과 농촌의 역할과 가치를 이해하고 관련 직업 세계에 관심을 가짐.
6실04-11,보통,1,농업과 농촌의 다원적인 역할과 가치를 이해함.
6실04-11,보통,2,농업과 농촌의 역할에 관심을 갖고 그 가치를 이해해 감.
6실05-01,매우잘함,1,컴퓨터의 개념을 이해하고 생활 속 문제를 분석하여 해결 알고리즘을 다양한 방법으로 표현함.
6실05-01,매우잘함,2,다양한 사례를 조사해 컴퓨터의 개념을 이해하고 생활 속 문제해결 알고리즘을 폭넓게 표현함.
6실05-01,잘함,1,컴퓨터의 개념을 이해하고 생활 속 문제를 분석하여 해결 알고리즘을 표현함.
6실05-01,잘함,2,컴퓨터의 개념을 이해하고 생활 속 문제를 해결하는 알고리즘을 표현함.
6실05-01,보통,1,컴퓨터의 개념을 이해하고 생활 속 문제를 컴퓨터로 해결 가능한지 탐색함.
6실05-01,보통,2,컴퓨터의 개념에 관심을 갖고 생활 속 문제해결 가능성을 탐색함.
6실05-02,매우잘함,1,"컴퓨터에게 명령하는 방법을 이해, 활용하여 변수와 제어 구조를 적절히 활용한 프로그램을 작성함."
6실05-02,매우잘함,2,프로그래밍 과정에서 명령하는 방법을 능숙히 활용하여 문제해결 프로그램 작성에 적극적으로 임함.
6실05-02,잘함,1,"컴퓨터에게 명령하는 방법을 이해, 활용하여 제어구조를 활용한 프로그램을 작성함."
6실05-02,잘함,2,프로그래밍 과정에서 명령하는 방법을 이해하고 제어구조를 활용해 프로그램을 작성함.
6실05-02,보통,1,컴퓨터에게 명령하는 방법을 체험하고 일부 코드를 참고하여 프로그램을 작성함.
6실05-02,보통,2,컴퓨터에게 명령하는 방법에 관심을 갖고 프로그램 작성을 체험함.
6실05-03,매우잘함,1,실생활 문제를 해결하는 프로그램을 협력하여 창의적으로 작성하고 산출물을 적극적으로 공유함.
6실05-03,매우잘함,2,실생활 문제해결 프로그램을 창의적으로 작성하고 산출물을 타인과 공유하려는 의지를 보임.
6실05-03,잘함,1,실생활 문제를 해결하는 프로그램을 협력하여 작성하고 산출물 공유의 가치를 인식함.
6실05-03,잘함,2,실생활 문제해결 프로그램을 협력하여 작성하고 산출물을 공유함.
6실05-03,보통,1,실생활 문제를 해결하는 프로그램을 협력하여 작성함.
6실05-03,보통,2,실생활 문제해결 프로그램 작성 활동에 협력하여 참여함.
6실05-04,매우잘함,1,디지털과 아날로그 데이터의 특징을 이해하고 인공지능에 활용 가능한 데이터의 유형을 찾아 분류함.
6실05-04,매우잘함,2,두 데이터의 특징을 깊이 이해하고 인공지능에서 활용할 데이터의 유형과 형태를 정확히 파악함.
6실05-04,잘함,1,디지털과 아날로그 데이터의 특징을 이해하고 인공지능에 활용 가능한 데이터의 유형을 파악함.
6실05-04,잘함,2,두 데이터의 특징을 이해하고 인공지능에서 활용할 데이터의 형태를 파악함.
6실05-04,보통,1,디지털 혹은 아날로그 데이터의 특징을 이해하고 활용 가능한 형태를 확인함.
6실05-04,보통,2,데이터의 특징에 관심을 갖고 인공지능 활용 형태를 확인해 봄.
6실05-05,매우잘함,1,인공지능이 만들어지는 과정을 탐색해 원리를 이해하고 사회와 직업 변화에 미치는 영향을 탐색하려는 의지를 보임.
6실05-05,매우잘함,2,인공지능의 개념과 원리를 깊이 이해하고 사회에 미치는 영향을 폭넓게 탐색하려는 실천 의지를 지님.
6실05-05,잘함,1,인공지능이 만들어지는 과정을 탐색해 원리를 이해하고 사회에 미치는 영향을 파악하는 자세를 보임.
6실05-05,잘함,2,인공지능의 개념과 원리를 이해하고 사회에 미치는 영향을 파악해 봄.
6실05-05,보통,1,인공지능이 만들어지는 과정을 체험하며 그 개념을 이해함.
6실05-05,보통,2,인공지능이 만들어지는 과정에 관심을 갖고 개념을 이해해 감.
6영01-01,매우잘함,1,"간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양의 차이를 정확하게 식별함."
6영01-01,매우잘함,2,"짧은 단어나 문장을 들을 때 강세와 리듬, 억양을 세밀하게 구분해 냄."
6영01-01,잘함,1,"간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 대체로 식별함."
6영01-01,잘함,2,짧은 문장을 들을 때 강세와 억양의 차이를 대략적으로 구분함.
6영01-01,보통,1,"간단한 단어나 문장을 반복해 들으며 강세, 리듬, 억양을 조금씩 식별해 감."
6영01-01,보통,2,강세와 억양을 구별하는 데 어려움을 느끼며 지속적인 듣기 연습이 필요함.
6영01-02,매우잘함,1,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 정확하게 소리 내어 읽음."
6영01-02,매우잘함,2,짧은 글을 읽을 때 강세와 억양을 자연스럽고 정확하게 살려 읽어 냄.
6영01-02,잘함,1,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 대체로 소리 내어 읽음."
6영01-02,잘함,2,짧은 문장을 읽을 때 강세와 리듬을 대략적으로 살려 읽음.
6영01-02,보통,1,간단한 단어나 문장을 강세와 억양에 맞게 소리 내어 읽으려고 조금씩 노력함.
6영01-02,보통,2,시범을 참고하여 짧은 문장을 강세와 리듬에 맞게 읽어 감.
6영01-03,매우잘함,1,"간단한 단어, 어구, 문장을 듣거나 읽고 의미를 정확하게 이해함."
6영01-03,매우잘함,2,짧은 단어나 문장을 접했을 때 그 의미를 빠르고 정확하게 파악함.
6영01-03,잘함,1,"간단한 단어, 어구, 문장을 듣거나 읽고 의미를 대체로 이해함."
6영01-03,잘함,2,짧은 문장을 듣거나 읽을 때 전반적인 의미를 대략적으로 이해함.
6영01-03,보통,1,반복하여 듣거나 읽으며 간단한 단어와 문장의 의미를 조금씩 이해해 감.
6영01-03,보통,2,도움 자료의 도움을 받아 간단한 문장의 의미를 부분적으로 파악함.
6영01-04,매우잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 세부 정보를 정확하게 파악함.
6영01-04,매우잘함,2,일상생활 관련 대화나 글에서 필요한 세부 정보를 빠짐없이 찾아냄.
6영01-04,잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 세부 정보를 대체로 파악함.
6영01-04,잘함,2,일상생활 관련 대화나 글에서 중요한 세부 정보를 대략적으로 찾아냄.
6영01-04,보통,1,반복해서 듣거나 읽으며 담화나 글의 세부 정보를 조금씩 파악해 감.
6영01-04,보통,2,도움 자료를 참고하여 세부 정보를 부분적으로 찾아내려고 노력함.
6영01-05,매우잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 중심 내용을 정확하게 파악함.
6영01-05,매우잘함,2,일상생활 관련 대화나 글의 핵심 내용을 빠르고 명확하게 짚어 냄.
6영01-05,잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 중심 내용을 대체로 파악함.
6영01-05,잘함,2,일상생활 관련 대화나 글에서 중심 내용을 대략적으로 이해함.
6영01-05,보통,1,반복해서 듣거나 읽으며 담화나 글의 중심 내용을 조금씩 파악해 감.
6영01-05,보통,2,도움 자료를 참고하여 중심 내용을 부분적으로 이해하려고 노력함.
6영01-06,매우잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 일이나 사건의 순서를 정확하게 파악함.
6영01-06,매우잘함,2,이야기 속 사건의 전개 순서를 정확하고 논리적으로 짚어 냄.
6영01-06,잘함,1,일상생활 주제에 관한 담화나 글을 듣거나 읽고 일이나 사건의 순서를 대체로 파악함.
6영01-06,잘함,2,이야기 속 사건의 흐름을 대략적으로 이해함.
6영01-06,보통,1,반복해서 듣거나 읽으며 일이나 사건의 순서를 조금씩 파악해 감.
6영01-06,보통,2,도움 자료를 참고하여 사건의 순서를 부분적으로 이해하려고 노력함.
6영01-07,매우잘함,1,적절한 전략을 다양하게 활용하여 일상생활 주제에 관한 담화나 글을 능숙하게 듣거나 읽음.
6영01-07,매우잘함,2,상황에 맞는 여러 듣기·읽기 전략을 스스로 선택하여 효과적으로 활용함.
6영01-07,잘함,1,적절한 전략을 일부 활용하여 일상생활 주제에 관한 담화나 글을 듣거나 읽음.
6영01-07,잘함,2,배운 듣기·읽기 전략 중 일부를 상황에 맞게 활용함.
6영01-07,보통,1,예시를 참고하며 간단한 전략을 조금씩 활용하여 듣거나 읽어 감.
6영01-07,보통,2,안내에 따라 기본적인 듣기·읽기 전략을 활용하려고 노력함.
6영01-08,매우잘함,1,다양한 매체로 표현된 담화나 글을 흥미를 가지고 스스로 찾아 듣거나 읽음.
6영01-08,매우잘함,2,여러 매체 속 영어 담화나 글을 자신감 있게 적극적으로 찾아 즐김.
6영01-08,잘함,1,다양한 매체로 표현된 담화나 글을 흥미를 가지고 듣거나 읽음.
6영01-08,잘함,2,여러 매체 속 영어 담화나 글에 대체로 관심을 가지고 참여함.
6영01-08,보통,1,다양한 매체로 표현된 담화나 글에 흥미를 가지려고 조금씩 노력함.
6영01-08,보통,2,안내에 따라 매체 속 영어 담화나 글에 관심을 가져 감.
6영01-09,매우잘함,1,"시, 노래, 이야기를 스스로 찾아 듣거나 읽으며 화자나 필자의 감정에 적극적으로 공감하는 태도를 보임."
6영01-09,매우잘함,2,"영어 시나 노래, 이야기 속 인물의 감정을 깊이 이해하고 적극적으로 공감함."
6영01-09,잘함,1,"시, 노래, 이야기를 듣거나 읽으며 화자나 필자의 감정에 공감하는 태도를 보임."
6영01-09,잘함,2,"영어 시나 노래, 이야기 속 인물의 감정을 대체로 이해하고 공감함."
6영01-09,보통,1,"시, 노래, 이야기를 듣거나 읽으며 감정에 공감하려고 조금씩 노력함."
6영01-09,보통,2,안내에 따라 이야기 속 인물의 감정을 이해해 감.
6영01-10,매우잘함,1,일상생활 주제나 문화에 관한 담화나 글을 듣거나 읽을 때 다양한 생각이나 의견을 포용하는 적극적인 태도를 보임.
6영01-10,매우잘함,2,다른 문화의 다양한 관점을 존중하며 적극적으로 받아들이는 태도를 보임.
6영01-10,잘함,1,일상생활 주제나 문화에 관한 담화나 글을 듣거나 읽을 때 다양한 생각이나 의견을 포용하는 태도를 보임.
6영01-10,잘함,2,다른 문화의 다양한 관점을 대체로 존중하는 태도를 보임.
6영01-10,보통,1,다양한 생각이나 의견을 포용하는 태도를 가지려고 조금씩 노력함.
6영01-10,보통,2,안내에 따라 다른 문화의 관점을 이해하고 받아들이려고 노력함.
6영02-01,매우잘함,1,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 정확하게 말함."
6영02-01,매우잘함,2,"짧은 문장을 말할 때 강세와 리듬, 억양을 자연스럽고 정확하게 살려 말함."
6영02-01,잘함,1,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 대체로 말함."
6영02-01,잘함,2,짧은 문장을 말할 때 강세와 억양을 대략적으로 살려 말함.
6영02-01,보통,1,시범을 참고하여 강세와 리듬에 맞게 말하려고 조금씩 노력함.
6영02-01,보통,2,반복 연습을 통해 간단한 단어와 문장을 강세에 맞게 말해 감.
6영02-02,매우잘함,1,"실물, 그림, 동작 등을 보고 간단한 단어와 문장을 적절한 표현으로 정확하게 말하거나 씀."
6영02-02,매우잘함,2,사물이나 동작을 보고 알맞은 단어와 언어 형식을 활용해 정확한 문장으로 표현함.
6영02-02,잘함,1,"실물, 그림, 동작 등을 보고 간단한 단어와 문장을 대체로 말하거나 씀."
6영02-02,잘함,2,사물이나 동작을 보고 적절한 단어를 사용해 대략적인 문장으로 표현함.
6영02-02,보통,1,"실물, 그림, 동작 등을 보고 간단한 단어를 조금씩 말하거나 써 감."
6영02-02,보통,2,주어진 단어를 참고하여 짧은 어구나 문장으로 표현하려고 노력함.
6영02-03,매우잘함,1,알파벳 대소 문자와 문장 부호를 단어와 문장의 유형에 맞게 정확하고 바르게 사용함.
6영02-03,매우잘함,2,문장 부호와 대소 문자를 정확한 규칙에 따라 빠짐없이 바르게 사용함.
6영02-03,잘함,1,알파벳 대소 문자와 문장 부호를 문장의 유형에 맞게 대체로 바르게 사용함.
6영02-03,잘함,2,문장 부호와 대소 문자를 대략적인 규칙에 맞게 사용함.
6영02-03,보통,1,예시 문장을 참고하여 대소 문자와 문장 부호를 조금씩 바르게 사용해 감.
6영02-03,보통,2,알파벳 대소 문자와 문장 부호 사용에 부분적으로 익숙해져 감.
6영02-04,매우잘함,1,주변 사람이나 사물의 이름과 주요 특징을 적절한 단어와 언어 형식을 사용해 정확하게 소개하거나 묘사함.
6영02-04,매우잘함,2,주변 인물이나 사물의 특징을 구체적이고 자연스러운 문장으로 소개함.
6영02-04,잘함,1,주변 사람이나 사물의 이름과 주요 특징을 적절한 단어를 사용해 대체로 소개하거나 묘사함.
6영02-04,잘함,2,주변 인물이나 사물의 특징을 대략적인 문장으로 소개함.
6영02-04,보통,1,도움 자료를 참고하여 주변 사람이나 사물을 짧은 문장으로 조금씩 소개해 감.
6영02-04,보통,2,주어진 표현을 활용해 주변 사물을 부분적으로 소개하려고 노력함.
6영02-05,매우잘함,1,"주변 장소의 위치나 찾아가는 방법, 행동의 순서나 방법을 적절한 단어와 언어 형식을 사용해 정확하게 말하거나 씀."
6영02-05,매우잘함,2,장소를 찾아가는 방법이나 순서를 구체적이고 정확한 문장으로 설명함.
6영02-05,잘함,1,"주변 장소의 위치나 찾아가는 방법, 행동의 순서나 방법을 적절한 단어를 사용해 대체로 말하거나 씀."
6영02-05,잘함,2,장소를 찾아가는 방법이나 순서를 대략적인 문장으로 설명함.
6영02-05,보통,1,도움 자료를 참고하여 장소나 행동의 순서를 짧은 문장으로 조금씩 설명해 감.
6영02-05,보통,2,반복적인 행동의 순서를 부분적으로 말하거나 쓰려고 노력함.
6영02-06,매우잘함,1,"자신의 감정이나 의견, 경험이나 계획을 적절한 단어와 언어 형식을 사용해 정확하게 말하거나 씀."
6영02-06,매우잘함,2,자신의 생각과 경험을 구체적이고 자연스러운 문장으로 표현함.
6영02-06,잘함,1,"자신의 감정이나 의견, 경험이나 계획을 적절한 단어를 사용해 대체로 말하거나 씀."
6영02-06,잘함,2,자신의 생각과 경험을 대략적인 문장으로 표현함.
6영02-06,보통,1,도움 자료를 참고하여 자신의 감정이나 경험을 짧은 문장으로 조금씩 표현해 감.
6영02-06,보통,2,주어진 표현을 활용해 자신의 생각을 부분적으로 말하거나 쓰려고 노력함.
6영02-07,매우잘함,1,일상생활 주제에 관한 담화나 글의 세부 정보를 적절한 단어와 언어 형식을 사용해 정확하게 묻거나 답함.
6영02-07,매우잘함,2,일상생활 관련 대화에서 세부 정보를 구체적이고 정확한 문장으로 묻고 답함.
6영02-07,잘함,1,일상생활 주제에 관한 담화나 글의 세부 정보를 적절한 단어를 사용해 대체로 묻거나 답함.
6영02-07,잘함,2,일상생활 관련 대화에서 세부 정보를 대략적인 문장으로 묻고 답함.
6영02-07,보통,1,도움 자료를 참고하여 세부 정보를 짧은 문장으로 조금씩 묻거나 답해 감.
6영02-07,보통,2,주어진 표현을 활용해 세부 정보를 부분적으로 묻거나 답하려고 노력함.
6영02-08,매우잘함,1,예시문을 참고하여 일상생활 목적에 맞는 간단한 글을 적절한 단어와 언어 형식으로 정확하게 씀.
6영02-08,매우잘함,2,목적에 맞는 문장을 예시문을 바탕으로 구체적이고 정확하게 작성함.
6영02-08,잘함,1,예시문을 참고하여 일상생활 목적에 맞는 간단한 글을 적절한 단어로 대체로 씀.
6영02-08,잘함,2,목적에 맞는 문장을 예시문을 바탕으로 대략적으로 작성함.
6영02-08,보통,1,예시문과 단어 목록을 참고하여 짧은 글을 조금씩 써 감.
6영02-08,보통,2,주어진 자료를 활용해 목적에 맞는 글을 부분적으로 쓰려고 노력함.
6영02-09,매우잘함,1,적절한 매체와 전략을 다양하게 활용하여 창의적으로 의미를 생성하고 정확하게 표현함.
6영02-09,매우잘함,2,여러 매체와 전략을 스스로 선택해 창의적인 표현을 능숙하게 만들어 냄.
6영02-09,잘함,1,적절한 매체와 전략을 활용하여 창의적으로 의미를 생성하고 대체로 표현함.
6영02-09,잘함,2,매체와 전략을 활용해 대략적으로 창의적인 표현을 만들어 냄.
6영02-09,보통,1,예시를 참고하여 매체와 전략을 일부 활용해 의미를 조금씩 표현해 감.
6영02-09,보통,2,안내에 따라 간단한 매체를 활용해 표현하려고 노력함.
6영02-10,매우잘함,1,의사소통 활동에 높은 흥미와 자신감을 가지고 참여하며 동료들과 적극적으로 협력하여 활동을 수행함.
6영02-10,매우잘함,2,모둠 활동에서 자신감 있게 의견을 나누며 동료와 적극적으로 협력함.
6영02-10,잘함,1,의사소통 활동에 흥미와 자신감을 가지고 참여하며 동료들과 대체로 협력하여 활동을 수행함.
6영02-10,잘함,2,모둠 활동에서 대체로 자신감 있게 참여하며 동료와 협력함.
6영02-10,보통,1,의사소통 활동에 일부 흥미와 자신감을 가지고 참여하고자 노력하며 동료들과 부분적으로 협력함.
6영02-10,보통,2,모둠 활동에 조금씩 관심을 가지고 참여하며 협력하려고 노력함.
6음01-01,매우잘함,1,바른 주법과 표현 기법을 정확히 이해하여 노래와 악기 연주에 느낌을 자연스럽고 풍부하게 담아냄.
6음01-01,매우잘함,2,악기와 노래의 올바른 주법을 완전히 익혀 표현 기법을 자유자재로 활용하며 느낌을 생생하게 살려 연주함.
6음01-01,잘함,1,바른 주법과 표현 기법을 대체로 이해하여 노래나 악기로 느낌을 담아 연주함.
6음01-01,잘함,2,노래와 악기 연주에서 대체로 올바른 주법과 표현 기법을 활용하여 곡의 느낌을 살려 연주함.
6음01-01,보통,1,바른 주법과 표현 기법을 조금씩 익혀가며 노래나 악기로 연주하려고 노력함.
6음01-01,보통,2,기본적인 주법과 표현 기법을 부분적으로 이해하고 이를 살려 연주하고자 애씀.
6음01-02,매우잘함,1,음악 요소를 충분히 이해하여 그 특징을 살려 노래나 악기로 발표하고 연주 과정을 구체적으로 되돌아봄.
6음01-02,매우잘함,2,음악 요소의 특징을 정확히 살려 발표하며 연주 활동 전 과정을 말과 글로 세밀하게 표현함.
6음01-02,잘함,1,음악 요소를 이해하여 그 특징을 살려 노래나 악기로 발표하고 연주 과정을 글이나 말로 표현함.
6음01-02,잘함,2,음악 요소를 대체로 살려 연주를 발표하고 활동 과정을 정리하여 나타냄.
6음01-02,보통,1,음악 요소를 조금씩 이해하며 발표하고 연주 과정을 표현해가려고 노력함.
6음01-02,보통,2,음악 요소의 일부를 살려 발표에 참여하고 활동 소감을 간단히 표현하려고 함.
6음01-03,매우잘함,1,소리의 어울림을 정확히 이해하고 다양한 방법을 적절히 활용하여 친구들과 조화롭게 표현함.
6음01-03,매우잘함,2,여러 소리가 어우러지는 원리를 폭넓게 이해하여 다양한 표현 방법으로 함께 연주하는 활동을 주도함.
6음01-03,잘함,1,소리의 어울림을 이해하고 다양한 방법을 활용하여 함께 표현함.
6음01-03,잘함,2,여러 소리가 어우러지는 특징을 파악하여 다른 사람과 함께 무리 없이 표현함.
6음01-03,보통,1,소리의 어울림을 조금씩 알아가며 함께 표현하려고 노력함.
6음01-03,보통,2,소리가 어우러지는 방법을 부분적으로 이해하고 함께 참여해 표현해봄.
6음01-04,매우잘함,1,간단한 형태의 연주를 충분히 이해하여 생활 속 음악 활동을 주도적으로 준비하고 발표에 적극적으로 참여함.
6음01-04,매우잘함,2,생활 속 음악 활동에서 연주를 스스로 계획하고 준비하여 발표까지 능동적으로 이끌어감.
6음01-04,잘함,1,간단한 형태의 연주를 이해하여 생활 속 음악 활동을 준비하고 발표에 참여함.
6음01-04,잘함,2,생활 속 음악 활동에 필요한 연주를 대체로 준비하여 발표에 무리 없이 참여함.
6음01-04,보통,1,간단한 형태의 연주를 조금씩 이해하며 생활 속 음악 활동 준비와 발표에 참여하려고 노력함.
6음01-04,보통,2,연주 준비 과정에 부분적으로 참여하며 발표 활동에 힘써 참여함.
6음02-01,매우잘함,1,음악을 듣고 악곡에 나타난 여러 요소를 정확하게 감지하여 전체적으로 구별해 표현함.
6음02-01,매우잘함,2,곡에 담긴 음악적 요소를 예리하게 포착하여 세밀하게 구별하고 자신의 언어로 정확히 표현함.
6음02-01,잘함,1,음악을 듣고 악곡에 나타난 요소를 감지하여 정확하게 구별하며 표현함.
6음02-01,잘함,2,음악의 요소를 듣고 파악하여 대체로 정확하게 구별해 나타냄.
6음02-01,보통,1,음악을 듣고 요소를 조금씩 감지하며 구별해보려고 노력함.
6음02-01,보통,2,악곡에 나타난 음악 요소를 부분적으로 알아차리며 구별해감.
6음02-02,매우잘함,1,다양한 문화권의 음악을 듣고 문화권에 따른 음악적 특징과 간단한 구성을 종합적으로 인식하여 표현함.
6음02-02,매우잘함,2,여러 문화권 음악의 특징과 구성 원리를 폭넓게 파악하여 그 차이를 구체적으로 설명함.
6음02-02,잘함,1,다양한 문화권의 음악을 듣고 음악적 특징과 간단한 구성을 인식하여 표현함.
6음02-02,잘함,2,문화권별 음악의 특징과 구성을 대체로 파악하여 나타냄.
6음02-02,보통,1,다양한 문화권의 음악을 듣고 특징과 구성을 조금씩 인식해가려고 노력함.
6음02-02,보통,2,문화권에 따른 음악적 특징을 부분적으로 인식하며 표현해봄.
6음02-03,매우잘함,1,다양한 종류의 음악을 듣고 음악의 배경과 활용을 탐색하여 구체적으로 설명함.
6음02-03,매우잘함,2,여러 종류의 음악이 만들어진 배경과 쓰임을 깊이 있게 탐구하여 논리적으로 설명함.
6음02-03,잘함,1,다양한 종류의 음악을 듣고 음악의 배경과 활용을 탐색하여 설명함.
6음02-03,잘함,2,음악의 배경과 활용을 대체로 탐색하여 무리 없이 설명함.
6음02-03,보통,1,다양한 종류의 음악을 듣고 배경과 활용을 조금씩 설명해가려고 노력함.
6음02-03,보통,2,음악의 배경과 활용을 부분적으로 탐색하여 설명해봄.
6음02-04,매우잘함,1,생활 속에서 다양한 음악을 적극적으로 찾아 듣고 음악의 아름다움을 충분히 느끼고 공감하여 표현함.
6음02-04,매우잘함,2,일상 속 여러 음악을 스스로 찾아 감상하며 그 아름다움에 깊이 공감하여 자기만의 방식으로 나타냄.
6음02-04,잘함,1,생활 속에서 음악을 찾아 듣고 음악의 아름다움을 느끼고 공감하여 표현함.
6음02-04,잘함,2,생활 속 음악을 찾아 들으며 아름다움을 대체로 느끼고 공감함.
6음02-04,보통,1,생활 속에서 음악을 듣고 아름다움을 느끼고 공감하려고 노력함.
6음02-04,보통,2,일상의 음악에 조금씩 관심을 가지며 아름다움을 느껴가려고 함.
6음02-05,매우잘함,1,우리나라 음악 문화유산을 적극적으로 찾아 듣고 충분히 이해하여 국악의 음악적·문화적 가치를 종합적으로 인식함.
6음02-05,매우잘함,2,국악을 비롯한 우리 음악 문화유산을 폭넓게 탐구하여 그 가치를 깊이 있게 인식하고 설명함.
6음02-05,잘함,1,우리나라 음악 문화유산을 찾아 듣고 이해하여 국악의 음악적·문화적 가치를 인식함.
6음02-05,잘함,2,국악 등 우리 음악 문화유산을 듣고 대체로 이해하여 가치를 인식함.
6음02-05,보통,1,우리나라 음악 문화유산을 듣고 국악의 가치를 조금씩 인식해가려고 노력함.
6음02-05,보통,2,국악을 비롯한 음악 문화유산을 부분적으로 이해하며 가치를 인식해봄.
6음03-01,매우잘함,1,표현하고자 하는 느낌과 아이디어를 구체적으로 떠올리고 적절한 매체나 방법을 활용하여 자신감 있게 표현함.
6음03-01,매우잘함,2,자신만의 느낌과 아이디어를 창의적으로 구체화하여 다양한 매체와 방법으로 당당하게 표현함.
6음03-01,잘함,1,표현하고자 하는 느낌과 아이디어를 떠올리고 매체나 방법을 활용하여 자신감 있게 표현함.
6음03-01,잘함,2,느낌과 아이디어를 대체로 잘 떠올려 알맞은 매체나 방법으로 표현함.
6음03-01,보통,1,느낌과 아이디어를 조금씩 떠올리며 매체나 방법을 활용해 표현하려고 노력함.
6음03-01,보통,2,표현하고 싶은 느낌을 부분적으로 떠올려 자신감 있게 표현해가려고 함.
6음03-02,매우잘함,1,기초적인 기보를 적절하게 활용하여 주어진 조건을 정확히 지키며 악곡의 일부를 창의적으로 바꿈.
6음03-02,매우잘함,2,기보의 원리를 정확히 이해하고 이를 자유롭게 활용하여 조건에 맞게 악곡을 능숙하게 변형함.
6음03-02,잘함,1,기초적인 기보를 활용하여 주어진 조건을 지켜 악곡의 일부를 바꿈.
6음03-02,잘함,2,기보를 대체로 활용하여 조건에 맞게 악곡의 일부를 무리 없이 바꿈.
6음03-02,보통,1,기초적인 기보를 조금씩 활용하며 악곡의 일부를 바꾸려고 노력함.
6음03-02,보통,2,간단한 기보를 부분적으로 활용하여 조건에 맞게 악곡을 바꿔감.
6음03-03,매우잘함,1,음악의 요소를 적절하게 활용하여 그 특징이 잘 드러나도록 간단한 음악을 창의적으로 만듦.
6음03-03,매우잘함,2,다양한 음악 요소를 자유자재로 다루어 특징이 뚜렷하게 살아있는 곡을 독창적으로 완성함.
6음03-03,잘함,1,음악의 요소를 활용하여 특징이 나타나도록 간단한 음악을 만듦.
6음03-03,잘함,2,음악 요소를 대체로 살려 간단한 음악을 무리 없이 만듦.
6음03-03,보통,1,음악의 요소를 활용하여 간단한 음악을 만들려고 노력함.
6음03-03,보통,2,음악 요소를 조금씩 활용하며 간단한 곡을 만들어감.
6음03-04,매우잘함,1,생활 주변의 상황이나 이야기를 소재로 내용에 어울리는 음악을 만들며 음악에 대해 열린 태도를 적극적으로 보임.
6음03-04,매우잘함,2,일상 속 소재를 창의적으로 음악에 담아내며 새로운 시도에 항상 열린 자세를 나타냄.
6음03-04,잘함,1,생활 주변의 상황이나 이야기를 소재로 음악을 만들며 음악에 대해 열린 태도를 가짐.
6음03-04,잘함,2,주변의 이야기를 소재 삼아 음악을 만들고 다양한 시도에 대체로 열린 태도를 보임.
6음03-04,보통,1,생활 주변의 상황이나 이야기를 소재로 음악 만들기에 참여하며 열린 태도를 가지려고 노력함.
6음03-04,보통,2,주변의 소재를 활용해 음악 만들기에 조금씩 참여하며 태도를 갖춰감.
6체01-01,매우잘함,1,건강 체력과 운동 체력의 의미와 요소를 명확히 이해하고 다양한 운동 방법을 구체적으로 설명함.
6체01-01,매우잘함,2,건강 체력과 운동 체력의 개념과 요소를 정확히 파악하여 다양한 운동 방법을 구체적인 사례로 제시함.
6체01-01,잘함,1,건강 체력과 운동 체력의 의미와 요소를 대체로 이해하고 다양한 운동 방법을 설명함.
