standard_code,level,variant_no,template_text
4수01-01,매우잘함,1,"실생활에서 큰 수의 필요성을 정확히 설명하고, 10000 이상의 수를 각 자리 숫자가 나타내는 수들의 합으로 정확하게 나타내며 읽고 씀."
4수01-01,매우잘함,2,"10000 이상의 큰 수의 자릿값과 위치적 기수법을 구체적으로 이해하고, 큰 수를 정확하게 읽고 씀."
4수01-01,잘함,1,"실생활에서 큰 수의 필요성을 대체로 이해하고, 10000 이상의 수에서 각 자리 숫자가 나타내는 수를 말하며 읽고 씀."
4수01-01,잘함,2,10000 이상의 수의 자릿값을 대략적으로 이해하고 수를 읽고 씀.
4수01-01,보통,1,자릿값 카드 등의 도움을 받아 10000 이상의 수를 조금씩 읽고 써감.
4수01-01,보통,2,큰 수의 자릿값을 이해하려고 노력하며 수를 읽고 쓰는 데 도움이 필요함.
4수01-02,매우잘함,1,"수의 계열에 대한 이해를 바탕으로 다섯 자리 이상의 수를 여러 방법으로 세고, 크기를 비교하는 방법을 정확하게 설명함."
4수01-02,매우잘함,2,다섯 자리 이상의 큰 수를 폭넓게 이해하여 다양한 방법으로 세고 크기를 정확히 비교함.
4수01-02,잘함,1,"다섯 자리 이상의 수를 만, 억, 조씩 뛰어 세면서 수의 계열을 대체로 이해하고 크기를 비교함."
4수01-02,잘함,2,다섯 자리 이상의 수의 크기를 대략적으로 비교하고 수의 계열을 이해함.
4수01-02,보통,1,안내된 절차에 따라 다섯 자리 이상의 수를 조금씩 뛰어 세어감.
4수01-02,보통,2,간단한 두 수의 크기를 비교하는 데 어려움을 느끼며 노력함.
4수01-03,매우잘함,1,받아올림이 있는 (세 자리 수)+(세 자리 수)와 받아내림이 있는 (세 자리 수)-(세 자리 수)를 정확히 계산하고 계산 원리를 구체적으로 설명함.
4수01-03,매우잘함,2,세 자리 수의 덧셈과 뺄셈의 계산 원리를 폭넓게 이해하고 정확하게 계산함.
4수01-03,잘함,1,받아올림과 받아내림이 있는 세 자리 수의 덧셈과 뺄셈의 계산 원리를 대체로 이해하고 계산함.
4수01-03,잘함,2,세 자리 수의 덧셈과 뺄셈을 대략적인 원리 이해를 바탕으로 계산함.
4수01-03,보통,1,안내된 절차에 따라 세 자리 수의 간단한 덧셈과 뺄셈을 조금씩 계산해감.
4수01-03,보통,2,받아올림과 받아내림이 있는 계산 원리를 이해하려고 노력함.
4수01-04,매우잘함,1,"(두 자리 수)×(한 자리 수), (세 자리 수)×(한 자리 수), (두 자리 수)×(두 자리 수), (세 자리 수)×(두 자리 수)를 정확히 계산하고 계산 원리를 구체적으로 설명함."
4수01-04,매우잘함,2,한 자리 수와 두 자리 수를 곱하는 곱셈의 계산 원리를 폭넓게 이해하고 정확하게 계산함.
4수01-04,잘함,1,두 자리 수와 세 자리 수의 곱셈의 계산 원리를 대체로 이해하고 계산함.
4수01-04,잘함,2,곱하는 수가 한 자리 수 또는 두 자리 수인 곱셈을 대략적으로 이해하여 계산함.
4수01-04,보통,1,안내된 절차에 따라 두 자리 수끼리의 간단한 곱셈을 조금씩 계산해감.
4수01-04,보통,2,곱셈의 계산 원리를 이해하려고 노력하며 계산에 도움이 필요함.
4수01-05,매우잘함,1,"나눗셈이 이루어지는 실생활 상황과 연결하여 나눗셈의 의미를 정확히 설명하고, 곱셈과 나눗셈의 관계를 구체적으로 설명함."
4수01-05,매우잘함,2,실생활 상황을 곱셈식과 나눗셈식으로 정확하게 나타내며 두 연산의 관계를 폭넓게 이해함.
4수01-05,잘함,1,나눗셈이 이루어지는 실생활 상황과 연결하여 나눗셈의 의미를 대체로 이해하고 나눗셈식으로 나타냄.
4수01-05,잘함,2,곱셈식과 나눗셈식의 관계를 대략적으로 이해하고 상황에 맞게 나타냄.
4수01-05,보통,1,안내된 절차에 따라 나눗셈 상황을 나눗셈식으로 조금씩 나타내어감.
4수01-05,보통,2,곱셈식과 나눗셈식을 서로 바꾸어 나타내는 데 노력이 필요함.
4수01-06,매우잘함,1,"나누는 수가 한 자리 수인 나눗셈을 정확히 계산하여 몫과 나머지를 구하고, 그 의미와 계산 원리를 구체적으로 설명함."
4수01-06,매우잘함,2,나눗셈에서 몫과 나머지의 의미를 폭넓게 이해하고 정확하게 계산함.
4수01-06,잘함,1,나누는 수가 한 자리 수인 나눗셈의 계산 원리를 대체로 이해하고 몫과 나머지를 구함.
4수01-06,잘함,2,몫과 나머지의 의미를 대략적으로 이해하고 나눗셈을 계산함.
4수01-06,보통,1,안내된 절차에 따라 한 자리 수로 나누는 나눗셈을 조금씩 계산해감.
4수01-06,보통,2,몫과 나머지를 구하는 데 도움을 받으며 노력함.
4수01-07,매우잘함,1,(두 자리 수)÷(두 자리 수)와 (세 자리 수)÷(두 자리 수)를 정확히 계산하고 계산 원리를 구체적으로 설명함.
4수01-07,매우잘함,2,두 자리 수로 나누는 나눗셈의 계산 원리를 폭넓게 이해하고 정확하게 계산함.
4수01-07,잘함,1,(두 자리 수)÷(두 자리 수)와 (세 자리 수)÷(두 자리 수)의 계산 원리를 대체로 이해하고 계산함.
4수01-07,잘함,2,두 자리 수로 나누는 나눗셈을 대략적인 원리 이해를 바탕으로 계산함.
4수01-07,보통,1,안내된 절차에 따라 두 자리 수로 나누는 간단한 나눗셈을 조금씩 계산해감.
4수01-07,보통,2,두 자리 수 나눗셈의 계산 원리를 이해하려고 노력함.
4수01-08,매우잘함,1,"자연수의 덧셈, 뺄셈, 곱셈, 나눗셈에서 계산 결과를 정확하게 어림하고, 이를 이용해 실생활 문제를 구체적으로 해결함."
4수01-08,매우잘함,2,어림셈을 이용하여 계산 결과의 타당성을 폭넓게 확인하고 정확하게 판단함.
4수01-08,잘함,1,자연수의 사칙연산에서 계산 결과를 대체로 어림하고 타당성을 확인함.
4수01-08,잘함,2,어림셈을 대략적으로 활용하여 계산 결과를 점검함.
4수01-08,보통,1,안내된 절차에 따라 간단한 계산 결과를 조금씩 어림해감.
4수01-08,보통,2,계산 결과를 어림하는 데 도움이 필요하며 노력함.
4수01-09,매우잘함,1,"양의 등분할을 이용하여 분수의 필요성과 의미를 정확하게 설명하고, 분수를 정확히 읽고 씀."
4수01-09,매우잘함,2,분수의 필요성과 의미를 구체적으로 이해하고 폭넓게 활용하여 읽고 씀.
4수01-09,잘함,1,양의 등분할을 통하여 분수의 필요성과 의미를 대체로 이해하고 읽고 씀.
4수01-09,잘함,2,분수의 의미를 대략적으로 이해하고 읽고 씀.
4수01-09,보통,1,안내된 절차에 따라 분모와 분자를 구별하며 분수를 조금씩 읽고 써감.
4수01-09,보통,2,분수를 읽고 쓰는 데 도움을 받으며 노력함.
4수01-10,매우잘함,1,"단위분수, 진분수, 가분수, 대분수의 관계를 정확하게 설명하고, 가분수와 대분수를 서로 정확히 바꾸어 나타냄."
4수01-10,매우잘함,2,여러 종류의 분수 사이의 관계를 폭넓게 이해하고 구체적으로 변환함.
4수01-10,잘함,1,"단위분수, 진분수, 가분수, 대분수를 대체로 알고 가분수와 대분수를 서로 바꾸어 나타냄."
4수01-10,잘함,2,여러 분수의 관계를 대략적으로 이해하고 변환함.
4수01-10,보통,1,안내된 절차에 따라 여러 분수를 조금씩 구분해감.
4수01-10,보통,2,가분수와 대분수를 서로 바꾸어 나타내는 데 노력함.
4수01-11,매우잘함,1,"분모가 같은 분수끼리, 단위분수끼리 크기를 정확하게 비교하고 그 방법을 구체적으로 설명함."
4수01-11,매우잘함,2,분수의 크기 비교 원리를 폭넓게 이해하고 정확한 근거를 들어 비교함.
4수01-11,잘함,1,"분모가 같은 분수끼리, 단위분수끼리 크기를 대체로 비교함."
4수01-11,잘함,2,분수의 크기를 대략적으로 비교함.
4수01-11,보통,1,구체물이나 그림을 보고 분수의 크기를 조금씩 비교해감.
4수01-11,보통,2,분모가 같은 분수의 크기를 비교하는 데 도움이 필요함.
4수01-12,매우잘함,1,"분모가 10인 진분수를 소수 한 자리 수로 정확하게 나타내고, 실생활에서 소수가 활용되는 사례를 들어 필요성을 구체적으로 설명함."
4수01-12,매우잘함,2,소수 한 자리 수의 의미를 폭넓게 이해하고 정확하게 읽고 씀.
4수01-12,잘함,1,분모가 10인 진분수를 소수 한 자리 수로 대체로 나타내고 읽고 씀.
4수01-12,잘함,2,소수 한 자리 수를 대략적으로 이해하여 읽고 씀.
4수01-12,보통,1,분모가 10인 진분수와 소수의 관계를 조금씩 이해해감.
4수01-12,보통,2,소수 한 자리 수를 읽고 쓰는 데 도움이 필요함.
4수01-13,매우잘함,1,소수 두 자리 수와 소수 세 자리 수에서 자릿값의 원리를 정확하게 설명하고 소수를 정확히 읽고 씀.
4수01-13,매우잘함,2,소수의 자릿값 원리를 폭넓게 이해하고 구체적인 예를 들어 읽고 씀.
4수01-13,잘함,1,소수 두 자리 수와 소수 세 자리 수에서 자릿값의 원리를 대체로 이해하고 읽고 씀.
4수01-13,잘함,2,소수의 자릿값을 대략적으로 이해하여 읽고 씀.
4수01-13,보통,1,"안내된 절차에 따라 분모가 100, 1000인 분수를 소수로 조금씩 나타내어감."
4수01-13,보통,2,소수를 읽는 데 도움을 받으며 노력함.
4수01-14,매우잘함,1,여러 가지 소수의 크기를 정확하게 비교하고 그 방법을 구체적으로 설명함.
4수01-14,매우잘함,2,소수의 크기 비교 원리를 폭넓게 이해하고 정확한 근거로 비교함.
4수01-14,잘함,1,여러 가지 소수의 크기를 대체로 비교함.
4수01-14,잘함,2,소수의 크기를 대략적으로 비교함.
4수01-14,보통,1,구체물이나 그림을 이용하여 소수의 크기를 조금씩 비교해감.
4수01-14,보통,2,소수의 크기를 비교하는 데 도움이 필요함.
4수01-15,매우잘함,1,분모가 같은 분수의 덧셈과 뺄셈을 여러 방법으로 정확하게 계산하고 계산 원리를 구체적으로 설명함.
4수01-15,매우잘함,2,분모가 같은 분수의 덧셈과 뺄셈의 원리를 폭넓게 이해하고 정확하게 계산함.
4수01-15,잘함,1,분모가 같은 분수의 덧셈과 뺄셈의 계산 원리를 대체로 이해하고 계산함.
4수01-15,잘함,2,분모가 같은 분수의 덧셈과 뺄셈을 대략적인 원리 이해를 바탕으로 계산함.
4수01-15,보통,1,안내된 절차에 따라 분모가 같은 간단한 분수의 덧셈과 뺄셈을 조금씩 계산해감.
4수01-15,보통,2,분수의 덧셈과 뺄셈 계산 원리를 이해하려고 노력함.
4수01-16,매우잘함,1,소수 두 자리 수의 범위에서 소수의 덧셈과 뺄셈을 정확하게 계산하고 계산 원리를 구체적으로 설명함.
4수01-16,매우잘함,2,소수 두 자리 수 덧셈과 뺄셈의 원리를 폭넓게 이해하고 정확하게 계산함.
4수01-16,잘함,1,소수 두 자리 수의 범위에서 소수의 덧셈과 뺄셈의 계산 원리를 대체로 이해하고 계산함.
4수01-16,잘함,2,소수 두 자리 수의 덧셈과 뺄셈을 대략적인 원리 이해를 바탕으로 계산함.
4수01-16,보통,1,안내된 절차에 따라 소수 두 자리 수의 간단한 덧셈과 뺄셈을 조금씩 계산해감.
4수01-16,보통,2,소수의 덧셈과 뺄셈 계산 원리를 이해하려고 노력함.
4수02-01,매우잘함,1,여러 가지 배열에서 다양한 변화 규칙을 정확하게 찾아 수나 식으로 나타내고 그 방법을 구체적으로 설명함.
4수02-01,매우잘함,2,배열의 변화 규칙을 폭넓게 탐구하여 정확한 수나 식으로 나타냄.
4수02-01,잘함,1,주어진 배열에서 변화 규칙을 대체로 찾아 수나 식으로 나타냄.
4수02-01,잘함,2,배열의 변화 규칙을 대략적으로 파악하여 수나 식으로 나타냄.
4수02-01,보통,1,안내된 절차에 따라 간단한 배열에서 변화 규칙을 조금씩 찾아감.
4수02-01,보통,2,배열에서 규칙을 찾아 식으로 나타내는 데 도움이 필요함.
4수02-02,매우잘함,1,"계산식의 배열에서 규칙을 정확하게 찾아 계산 결과를 추측하고, 그 결과가 옳은지 구체적으로 확인하여 설명함."
4수02-02,매우잘함,2,계산식 배열의 규칙을 폭넓게 탐구하여 정확하게 추측하고 검증함.
4수02-02,잘함,1,계산식의 배열에서 규칙을 대체로 찾아 계산 결과를 추측함.
4수02-02,잘함,2,계산식 배열의 규칙을 대략적으로 파악하여 결과를 추측함.
4수02-02,보통,1,간단한 계산식의 배열에서 이어질 결과를 조금씩 추측해감.
4수02-02,보통,2,계산식 배열에서 규칙을 찾는 데 노력함.
4수02-03,매우잘함,1,"등호를 사용하여 크기가 같은 두 양의 관계를 정확하게 식으로 나타내고, 그 식이 옳은지 구체적으로 설명함."
4수02-03,매우잘함,2,등호와 동치 관계의 의미를 폭넓게 이해하고 정확한 식으로 표현함.
4수02-03,잘함,1,등호를 사용하여 크기가 같은 두 양의 관계를 대체로 식으로 나타냄.
4수02-03,잘함,2,등호를 이용한 동치 관계를 대략적으로 이해하여 식으로 나타냄.
4수02-03,보통,1,안내된 절차에 따라 등호를 사용하여 두 양의 관계를 조금씩 식으로 나타내어감.
4수02-03,보통,2,등호를 사용한 식 표현에 도움이 필요함.
4수03-01,매우잘함,1,"직선, 선분, 반직선의 예를 정확하게 제시하고 그 차이를 구체적으로 설명함."
4수03-01,매우잘함,2,"직선, 선분, 반직선의 특징을 폭넓게 이해하고 정확히 구별함."
4수03-01,잘함,1,"주어진 도형에서 직선, 선분, 반직선을 대체로 구별하고 그 차이를 말함."
4수03-01,잘함,2,"직선, 선분, 반직선을 대략적으로 구별함."
4수03-01,보통,1,"주어진 도형에서 직선, 선분, 반직선을 조금씩 구별해감."
4수03-01,보통,2,"직선, 선분, 반직선을 구별하는 데 도움이 필요함."
4수03-02,매우잘함,1,"각, 직각의 예를 정확하게 제시하고 직각과 비교하여 예각과 둔각의 차이를 구체적으로 설명함."
4수03-02,매우잘함,2,여러 가지 각의 종류를 폭넓게 이해하고 정확하게 분류함.
4수03-02,잘함,1,"주어진 도형에서 각과 직각을 대체로 찾고 여러 각을 직각, 예각, 둔각으로 분류함."
4수03-02,잘함,2,각의 종류를 대략적으로 구별함.
4수03-02,보통,1,"직각이 있는 구체물을 이용하여 직각, 예각, 둔각을 조금씩 찾아감."
4수03-02,보통,2,각의 종류를 찾는 데 도움이 필요함.
4수03-03,매우잘함,1,수직 관계인 두 직선이나 평행 관계인 두 직선을 정확하게 그리고 그 성질을 구체적으로 설명함.
4수03-03,매우잘함,2,수직과 평행의 의미를 폭넓게 이해하고 정확하게 그림.
4수03-03,잘함,1,수직과 평행의 의미를 대체로 알고 주어진 그림에서 수직 또는 평행 관계인 직선을 찾음.
4수03-03,잘함,2,수직과 평행 관계를 대략적으로 이해하여 직선을 찾음.
4수03-03,보통,1,안내된 절차에 따라 한 직선에 수직 또는 평행인 직선을 조금씩 찾아감.
4수03-03,보통,2,수직과 평행의 의미를 이해하려고 노력함.
4수03-04,매우잘함,1,"구체물이나 평면도형의 밀기, 뒤집기, 돌리기를 한 결과를 정확하게 예상하고 위치나 방향의 변화를 구체적으로 설명함."
4수03-04,매우잘함,2,도형의 이동에 따른 변화를 폭넓게 이해하고 정확하게 예상함.
4수03-04,잘함,1,"구체물이나 평면도형의 밀기, 뒤집기, 돌리기를 하고 위치나 방향의 변화를 대체로 말함."
4수03-04,잘함,2,도형의 이동에 따른 변화를 대략적으로 이해함.
4수03-04,보통,1,"간단한 구체물이나 평면도형의 밀기, 뒤집기, 돌리기 결과를 조금씩 그림으로 나타내어감."
4수03-04,보통,2,도형의 이동 결과를 이해하는 데 도움이 필요함.
4수03-05,매우잘함,1,평면에서 점을 이동하고 그 결과를 위치와 방향의 용어를 사용하여 정확하고 다양하게 설명함.
4수03-05,매우잘함,2,점의 이동에 따른 위치와 방향의 변화를 폭넓게 이해하고 구체적으로 표현함.
4수03-05,잘함,1,평면에서 점의 이동을 위치와 방향의 용어를 사용하여 대체로 말함.
4수03-05,잘함,2,점의 이동을 위치와 방향으로 대략적으로 표현함.
4수03-05,보통,1,안내된 절차에 따라 주어진 점을 위치와 방향에 맞게 조금씩 이동해감.
4수03-05,보통,2,점의 이동을 위치와 방향으로 나타내는 데 도움이 필요함.
4수03-06,매우잘함,1,"원의 중심, 반지름, 지름에 대한 이해를 바탕으로 원의 여러 성질을 정확하게 찾아 설명함."
4수03-06,매우잘함,2,원의 구성 요소를 폭넓게 이해하고 원의 성질을 구체적으로 탐구함.
4수03-06,잘함,1,"원의 중심, 반지름, 지름을 대체로 이해하고 이를 이용하여 원의 성질을 찾음."
4수03-06,잘함,2,원의 구성 요소를 대략적으로 이해함.
4수03-06,보통,1,"주어진 원에서 원의 중심, 반지름, 지름을 조금씩 찾아감."
4수03-06,보통,2,원의 구성 요소를 찾는 데 도움이 필요함.
4수03-07,매우잘함,1,"컴퍼스를 이용하여 여러 가지 크기의 원을 정확하게 그리고 원의 중심, 반지름, 지름을 이용해 그 방법을 구체적으로 설명함."
4수03-07,매우잘함,2,컴퍼스 사용법을 폭넓게 익혀 다양한 크기의 원을 정확하게 그림.
4수03-07,잘함,1,컴퍼스를 이용하여 주어진 원과 크기가 같은 원을 대체로 그림.
4수03-07,잘함,2,컴퍼스를 이용해 원을 대략적으로 그림.
4수03-07,보통,1,컴퍼스를 이용하여 원을 조금씩 그려감.
4수03-07,보통,2,컴퍼스로 원을 그리는 데 도움이 필요함.
4수03-08,매우잘함,1,여러 가지 삼각형을 분류하는 활동을 통하여 이등변삼각형과 정삼각형을 정확하게 구분하고 각각의 성질을 구체적으로 설명함.
4수03-08,매우잘함,2,삼각형의 변의 길이에 따른 분류 기준을 폭넓게 이해하고 정확하게 적용함.
4수03-08,잘함,1,주어진 삼각형에서 이등변삼각형과 정삼각형을 대체로 찾고 성질을 말함.
4수03-08,잘함,2,이등변삼각형과 정삼각형을 대략적으로 구분함.
4수03-08,보통,1,구체적 조작 활동을 통하여 이등변삼각형과 정삼각형을 조금씩 찾아감.
4수03-08,보통,2,삼각형을 변의 길이에 따라 구분하는 데 도움이 필요함.
4수03-09,매우잘함,1,"여러 가지 삼각형을 분류하는 활동을 통하여 직각삼각형, 예각삼각형, 둔각삼각형을 정확하게 구분하고 그 차이를 구체적으로 설명함."
4수03-09,매우잘함,2,각의 크기에 따른 삼각형의 분류 기준을 폭넓게 이해하고 정확하게 적용함.
4수03-09,잘함,1,"주어진 삼각형을 직각삼각형, 예각삼각형, 둔각삼각형으로 대체로 구분함."
4수03-09,잘함,2,삼각형을 각의 크기에 따라 대략적으로 구분함.
4수03-09,보통,1,"구체적 조작 활동을 통하여 직각삼각형, 예각삼각형, 둔각삼각형을 조금씩 찾아감."
4수03-09,보통,2,삼각형을 각의 크기에 따라 구분하는 데 도움이 필요함.
4수03-10,매우잘함,1,"여러 가지 사각형을 분류하는 활동을 통하여 직사각형, 정사각형, 사다리꼴, 평행사변형, 마름모를 정확하게 구분하고 각각의 성질을 구체적으로 설명함."
4수03-10,매우잘함,2,사각형의 성질에 따른 분류 기준을 폭넓게 이해하고 정확하게 적용함.
4수03-10,잘함,1,"주어진 사각형에서 직사각형, 정사각형, 사다리꼴, 평행사변형, 마름모를 대체로 찾고 성질을 말함."
4수03-10,잘함,2,여러 가지 사각형을 대략적으로 구분함.
4수03-10,보통,1,구체적 조작 활동을 통하여 여러 가지 사각형을 조금씩 찾아감.
4수03-10,보통,2,사각형을 종류별로 구분하는 데 도움이 필요함.
4수03-11,매우잘함,1,다각형과 정다각형의 여러 예를 정확하게 제시하고 각 도형의 공통점을 구체적으로 설명함.
4수03-11,매우잘함,2,다각형과 정다각형의 개념을 폭넓게 이해하고 정확하게 구별함.
4수03-11,잘함,1,주어진 도형에서 다각형과 정다각형을 대체로 찾고 그 의미를 말함.
4수03-11,잘함,2,다각형과 정다각형을 대략적으로 구별함.
4수03-11,보통,1,주어진 도형에서 다각형과 정다각형을 조금씩 찾아감.
4수03-11,보통,2,다각형과 정다각형을 찾는 데 도움이 필요함.
4수03-12,매우잘함,1,주어진 도형을 이용하여 여러 가지 모양을 정확하게 만들거나 채우고 그 방법을 구체적으로 설명함.
4수03-12,매우잘함,2,도형의 성질을 폭넓게 활용하여 다양한 모양을 정확하게 구성함.
4수03-12,잘함,1,주어진 도형을 이용하여 모양을 대체로 만들거나 채움.
4수03-12,잘함,2,도형을 이용해 모양을 대략적으로 만듦.
4수03-12,보통,1,안내된 절차에 따라 일부가 제시된 모양의 전체를 조금씩 완성해감.
4수03-12,보통,2,도형으로 모양을 만드는 데 도움이 필요함.
4수03-13,매우잘함,1,1분과 1초의 관계를 이용하여 여러 가지 시각을 정확하게 초 단위까지 읽으며 시계에 나타냄.
4수03-13,매우잘함,2,시간 단위 사이의 관계를 폭넓게 이해하고 초 단위까지 정확하게 읽음.
4수03-13,잘함,1,1분이 60초임을 알고 여러 가지 시각을 대체로 초 단위까지 읽음.
4수03-13,잘함,2,시각을 초 단위까지 대략적으로 읽음.
4수03-13,보통,1,안내된 절차에 따라 주어진 시각을 초 단위까지 조금씩 읽어감.
4수03-13,보통,2,시각을 초 단위까지 읽는 데 도움이 필요함.
4수03-14,매우잘함,1,실생활 문제 상황을 초 단위까지 시간의 덧셈과 뺄셈으로 정확하게 나타내어 계산하고 그 과정을 구체적으로 설명함.
4수03-14,매우잘함,2,시간의 덧셈과 뺄셈 원리를 폭넓게 이해하고 정확하게 계산함.
4수03-14,잘함,1,실생활 문제 상황을 초 단위까지 시간의 덧셈과 뺄셈으로 대체로 나타내어 계산함.
4수03-14,잘함,2,초 단위까지의 시간의 덧셈과 뺄셈을 대략적으로 계산함.
4수03-14,보통,1,안내된 절차에 따라 초 단위까지의 간단한 시간의 덧셈과 뺄셈을 조금씩 계산해감.
4수03-14,보통,2,시간의 덧셈과 뺄셈 계산에 도움이 필요함.
4수03-15,매우잘함,1,"1mm와 1km를 이용하여 여러 가지 길이를 정확하게 측정하거나 어림하고, 실생활 활용 예를 들어 수학의 유용성을 구체적으로 설명함."
4수03-15,매우잘함,2,길이 단위의 쓰임을 폭넓게 이해하고 정확하게 측정함.
4수03-15,잘함,1,1mm와 1km를 이용하여 길이를 대체로 측정하거나 어림하고 수학의 유용성을 인식함.
4수03-15,잘함,2,길이 단위를 대략적으로 이해하여 측정하거나 어림함.
4수03-15,보통,1,안내된 절차에 따라 1mm와 1km를 이용하여 길이를 조금씩 측정해감.
4수03-15,보통,2,길이 단위를 이용해 측정하는 데 도움이 필요함.
4수03-16,매우잘함,1,"길이를 여러 가지 방법으로 정확하게 표현하고, 1cm와 1mm, 1km와 1m의 관계를 구체적으로 설명함."
4수03-16,매우잘함,2,길이 단위 사이의 관계를 폭넓게 이해하고 다양하게 정확히 표현함.
4수03-16,잘함,1,"주어진 길이를 ‘몇 cm 몇 mm’와 ‘몇 mm’, ‘몇 km 몇 m’와 ‘몇 m’로 대체로 표현함."
4수03-16,잘함,2,길이 단위 사이의 관계를 대략적으로 이해하여 표현함.
4수03-16,보통,1,"안내된 절차에 따라 ‘몇 cm’를 ‘몇 mm’로, ‘몇 km’를 ‘몇 m’로 조금씩 표현해감."
4수03-16,보통,2,길이 단위를 서로 바꾸어 표현하는 데 도움이 필요함.
4수03-17,매우잘함,1,"1L와 1mL를 이용하여 여러 가지 들이를 정확하게 측정하거나 어림하고, 실생활 활용 예를 들어 수학의 유용성을 구체적으로 설명함."
4수03-17,매우잘함,2,들이 단위의 쓰임을 폭넓게 이해하고 정확하게 측정함.
4수03-17,잘함,1,1L와 1mL를 이용하여 들이를 대체로 측정하거나 어림하고 수학의 유용성을 인식함.
4수03-17,잘함,2,들이 단위를 대략적으로 이해하여 측정하거나 어림함.
4수03-17,보통,1,안내된 절차에 따라 1L와 1mL를 이용하여 간단한 들이를 조금씩 측정해감.
4수03-17,보통,2,들이 단위를 이용해 측정하는 데 도움이 필요함.
4수03-18,매우잘함,1,"들이를 ‘몇 L 몇 mL’ 또는 ‘몇 mL’로 정확하게 표현하고, 1L와 1mL의 관계를 구체적으로 설명함."
4수03-18,매우잘함,2,들이 단위 사이의 관계를 폭넓게 이해하고 정확하게 표현함.
4수03-18,잘함,1,주어진 들이를 ‘몇 L 몇 mL’와 ‘몇 mL’로 대체로 표현함.
4수03-18,잘함,2,들이 단위 사이의 관계를 대략적으로 이해하여 표현함.
4수03-18,보통,1,"안내된 절차에 따라 ‘몇 L’를 ‘몇 mL’로, ‘몇 mL’를 ‘몇 L’로 조금씩 표현해감."
4수03-18,보통,2,들이 단위를 서로 바꾸어 표현하는 데 도움이 필요함.
4수03-19,매우잘함,1,실생활 문제 상황을 들이의 덧셈과 뺄셈으로 정확하게 나타내어 계산하고 그 과정을 구체적으로 설명함.
4수03-19,매우잘함,2,들이의 덧셈과 뺄셈 원리를 폭넓게 이해하고 정확하게 계산함.
4수03-19,잘함,1,실생활 문제 상황을 들이의 덧셈과 뺄셈으로 대체로 나타내고 계산함.
4수03-19,잘함,2,들이의 덧셈과 뺄셈을 대략적으로 계산함.
4수03-19,보통,1,안내된 절차에 따라 간단한 들이의 덧셈과 뺄셈을 조금씩 계산해감.
4수03-19,보통,2,들이의 덧셈과 뺄셈 계산에 도움이 필요함.
4수03-20,매우잘함,1,"1g과 1kg을 이용하여 여러 가지 무게를 정확하게 측정하거나 어림하고, 실생활 활용 예를 들어 수학의 유용성을 구체적으로 설명함."
4수03-20,매우잘함,2,무게 단위의 쓰임을 폭넓게 이해하고 정확하게 측정함.
4수03-20,잘함,1,1g과 1kg을 이용하여 무게를 대체로 측정하거나 어림하고 수학의 유용성을 인식함.
4수03-20,잘함,2,무게 단위를 대략적으로 이해하여 측정하거나 어림함.
4수03-20,보통,1,안내된 절차에 따라 1g과 1kg을 이용하여 간단한 무게를 조금씩 측정해감.
4수03-20,보통,2,무게 단위를 이용해 측정하는 데 도움이 필요함.
4수03-21,매우잘함,1,"무게를 ‘몇 kg 몇 g’ 또는 ‘몇 g’으로 정확하게 표현하고, 1kg과 1g의 관계를 구체적으로 설명함."
4수03-21,매우잘함,2,무게 단위 사이의 관계를 폭넓게 이해하고 정확하게 표현함.
4수03-21,잘함,1,주어진 무게를 ‘몇 kg 몇 g’과 ‘몇 g’으로 대체로 표현함.
4수03-21,잘함,2,무게 단위 사이의 관계를 대략적으로 이해하여 표현함.
4수03-21,보통,1,"안내된 절차에 따라 ‘몇 kg’을 ‘몇 g’으로, ‘몇 g’을 ‘몇 kg’으로 조금씩 표현해감."
4수03-21,보통,2,무게 단위를 서로 바꾸어 표현하는 데 도움이 필요함.
4수03-22,매우잘함,1,"실생활에서 t를 활용하는 예를 정확하게 찾고, 1t과 1kg의 관계를 이용하여 다양한 무게를 구체적으로 표현함."
4수03-22,매우잘함,2,무게 단위 t의 쓰임을 폭넓게 이해하고 정확하게 활용함.
4수03-22,잘함,1,"1t이 1000kg임을 이용하여 ‘몇 t’을 ‘몇 kg’으로, ‘몇 kg’을 ‘몇 t’으로 대체로 표현함."
4수03-22,잘함,2,t과 kg의 관계를 대략적으로 이해하여 표현함.
4수03-22,보통,1,안내된 절차에 따라 ‘몇 t’을 ‘몇 kg’으로 조금씩 표현해감.
4수03-22,보통,2,t과 kg의 관계를 이해하는 데 도움이 필요함.
4수03-23,매우잘함,1,실생활 문제 상황을 무게의 덧셈과 뺄셈으로 정확하게 나타내어 계산하고 그 과정을 구체적으로 설명함.
4수03-23,매우잘함,2,무게의 덧셈과 뺄셈 원리를 폭넓게 이해하고 정확하게 계산함.
4수03-23,잘함,1,실생활 문제 상황을 무게의 덧셈과 뺄셈으로 대체로 나타내고 계산함.
4수03-23,잘함,2,무게의 덧셈과 뺄셈을 대략적으로 계산함.
4수03-23,보통,1,안내된 절차에 따라 간단한 무게의 덧셈과 뺄셈을 조금씩 계산해감.
4수03-23,보통,2,무게의 덧셈과 뺄셈 계산에 도움이 필요함.
4수03-24,매우잘함,1,각도기를 이용하여 여러 가지 각의 크기를 정확하게 측정하거나 어림하고 그 방법을 구체적으로 설명함.
